"DELTA_ROBOT"

"Time      "	"TORQUE_M1.Q"	"TORQUE_M2.Q"	"TORQUE_M3.Q"
1.240000e-02	-3.180896e+04	6.880980e+03	8.337577e+04
1.280000e-02	-3.182847e+04	6.855641e+03	8.336475e+04
1.320000e-02	-3.159975e+04	7.222881e+03	8.350772e+04
1.360000e-02	-3.207814e+04	6.469749e+03	8.319220e+04
1.400000e-02	-3.164347e+04	7.166388e+03	8.346523e+04
1.440000e-02	-3.196728e+04	6.659170e+03	8.324693e+04
1.480000e-02	-3.199425e+04	6.625773e+03	8.323068e+04
1.520000e-02	-3.173021e+04	7.052363e+03	8.340063e+04
1.560000e-02	-3.227623e+04	6.186152e+03	8.303059e+04
1.600000e-02	-3.178196e+04	6.981320e+03	8.335520e+04
1.640000e-02	-3.214504e+04	6.404651e+03	8.310105e+04
1.680000e-02	-3.217617e+04	6.366109e+03	8.307830e+04
1.720000e-02	-3.187878e+04	6.852506e+03	8.327585e+04
1.760000e-02	-3.249180e+04	5.873087e+03	8.284490e+04
1.800000e-02	-3.194271e+04	6.766235e+03	8.322162e+04
1.840000e-02	-3.234596e+04	6.120865e+03	8.293116e+04
1.880000e-02	-3.237969e+04	6.076912e+03	8.290537e+04
1.920000e-02	-3.204802e+04	6.622454e+03	8.313299e+04
1.960000e-02	-3.272402e+04	5.530516e+03	8.264311e+04
2.000000e-02	-3.212412e+04	6.519728e+03	8.307228e+04
2.040000e-02	-3.256388e+04	5.808148e+03	8.273960e+04
2.080000e-02	-3.260015e+04	5.758352e+03	8.270954e+04
2.120000e-02	-3.223761e+04	6.360900e+03	8.297009e+04
2.160000e-02	-3.297390e+04	5.163512e+03	8.240921e+04
2.200000e-02	-3.232448e+04	6.247531e+03	8.289776e+04
2.240000e-02	-3.279954e+04	5.469361e+03	8.252410e+04
2.280000e-02	-3.284142e+04	5.410147e+03	8.249178e+04
2.320000e-02	-3.245031e+04	6.067536e+03	8.278706e+04
2.360000e-02	-3.323739e+04	4.763884e+03	8.215778e+04
2.400000e-02	-3.254125e+04	5.943739e+03	8.270621e+04
2.440000e-02	-3.304768e+04	5.103154e+03	8.228427e+04
2.480000e-02	-3.309647e+04	5.037242e+03	8.224620e+04
2.520000e-02	-3.268095e+04	5.748717e+03	8.257897e+04
2.560000e-02	-3.351957e+04	4.340389e+03	8.187298e+04
2.600000e-02	-3.277975e+04	5.607451e+03	8.248983e+04
2.640000e-02	-3.331418e+04	4.705082e+03	8.202200e+04
2.680000e-02	-3.336618e+04	4.637323e+03	8.197817e+04
2.720000e-02	-3.292673e+04	5.403511e+03	8.234832e+04
2.760000e-02	-3.380979e+04	3.893639e+03	8.156547e+04
2.800000e-02	-3.303354e+04	5.245376e+03	8.225407e+04
2.840000e-02	-3.359577e+04	4.280918e+03	8.173174e+04
2.880000e-02	-3.365290e+04	4.206603e+03	8.167946e+04
2.920000e-02	-3.319182e+04	5.024640e+03	8.209173e+04
2.960000e-02	-3.411462e+04	3.419741e+03	8.122268e+04
3.000000e-02	-3.330538e+04	4.858950e+03	8.199070e+04
3.040000e-02	-3.388792e+04	3.836379e+03	8.141470e+04
3.080000e-02	-3.394747e+04	3.751043e+03	8.135695e+04
3.120000e-02	-3.346921e+04	4.616081e+03	8.181366e+04
3.160000e-02	-3.442874e+04	2.917677e+03	8.085059e+04
3.200000e-02	-3.359204e+04	4.443366e+03	8.169946e+04
3.240000e-02	-3.419595e+04	3.365017e+03	8.106280e+04
3.280000e-02	-3.425932e+04	3.270813e+03	8.100093e+04
3.320000e-02	-3.376433e+04	4.182660e+03	8.150809e+04
3.360000e-02	-3.474986e+04	2.394404e+03	8.044793e+04
3.400000e-02	-3.389086e+04	3.999080e+03	8.138141e+04
3.440000e-02	-3.450910e+04	2.866264e+03	8.068246e+04
3.480000e-02	-3.457721e+04	2.767072e+03	8.061686e+04
3.520000e-02	-3.407214e+04	3.725562e+03	8.117576e+04
3.560000e-02	-3.508226e+04	1.846986e+03	8.000740e+04
3.600000e-02	-3.420456e+04	3.525747e+03	8.103386e+04
3.640000e-02	-3.483467e+04	2.340730e+03	8.026575e+04
3.680000e-02	-3.490534e+04	2.238696e+03	8.019698e+04
3.720000e-02	-3.439066e+04	3.242911e+03	8.081428e+04
3.760000e-02	-3.541620e+04	1.280402e+03	7.953097e+04
3.800000e-02	-3.452976e+04	3.027871e+03	8.065538e+04
3.840000e-02	-3.516719e+04	1.792349e+03	7.981495e+04
3.880000e-02	-3.523937e+04	1.686898e+03	7.974125e+04
3.920000e-02	-3.471977e+04	2.733937e+03	8.041882e+04
3.960000e-02	-3.575623e+04	6.888312e+02	7.901676e+04
4.000000e-02	-3.486364e+04	2.506236e+03	8.024792e+04
4.040000e-02	-3.550593e+04	1.221684e+03	7.932957e+04
4.080000e-02	-3.558227e+04	1.108703e+03	7.924764e+04
4.120000e-02	-3.506081e+04	2.196002e+03	7.998867e+04
4.160000e-02	-3.609825e+04	7.741441e+01	7.845812e+04
4.200000e-02	-3.520659e+04	1.961400e+03	7.980627e+04
4.240000e-02	-3.584694e+04	6.322695e+02	7.880564e+04
4.280000e-02	-3.592496e+04	5.119945e+02	7.871498e+04
4.320000e-02	-3.540639e+04	1.635677e+03	7.952401e+04
4.360000e-02	-3.644333e+04	-5.583636e+02	7.785725e+04
4.400000e-02	-3.556078e+04	1.388167e+03	7.932804e+04
4.440000e-02	-3.619578e+04	1.667856e+01	7.824001e+04
4.480000e-02	-3.627148e+04	-1.062413e+02	7.814116e+04
4.520000e-02	-3.575701e+04	1.054575e+03	7.902283e+04
4.560000e-02	-3.678222e+04	-1.207931e+03	7.721172e+04
4.600000e-02	-3.591737e+04	7.938483e+02	7.881257e+04
4.640000e-02	-3.654472e+04	-6.205915e+02	7.763072e+04
4.680000e-02	-3.662111e+04	-7.479218e+02	7.752516e+04
4.720000e-02	-3.611564e+04	4.478748e+02	7.848553e+04
4.760000e-02	-3.712420e+04	-1.881739e+03	7.651476e+04
4.800000e-02	-3.627965e+04	1.757381e+02	7.825402e+04
4.840000e-02	-2.671853e+04	-6.021098e+02	5.914672e+04
4.880000e-02	-5.055171e+04	-2.324532e+03	1.006138e+05
4.920000e-02	-6.101420e+04	-1.649862e+03	1.255781e+05
4.960000e-02	1.339653e+04	1.076532e+03	-4.334696e+03
5.000000e-02	-5.696019e+04	-3.164887e+03	6.783754e+04
5.040000e-02	1.254227e+04	1.162210e+04	3.040369e+04
5.080000e-02	5.129413e+04	1.731515e+04	-4.885905e+03
5.120000e-02	4.372835e+03	8.224994e+03	1.094830e+04
5.160000e-02	1.091483e+04	9.559827e+03	-4.128653e+02
5.200000e-02	9.157991e+03	9.199504e+03	-7.471127e+03
5.240000e-02	2.116228e+04	1.145611e+04	1.475181e+04
5.280000e-02	2.005754e+04	1.126856e+04	1.703376e+04
5.320000e-02	1.390830e+04	1.010349e+04	6.266538e+03
5.360000e-02	1.343531e+04	1.001133e+04	6.498789e+03
5.400000e-02	1.208841e+04	9.763334e+03	5.009607e+03
5.440000e-02	1.574053e+04	1.073620e+04	7.769143e+03
5.480000e-02	1.567861e+04	1.058370e+04	8.358303e+03
5.520000e-02	1.463391e+04	1.027424e+04	7.735474e+03
5.560000e-02	1.473291e+04	1.026180e+04	8.007663e+03
5.600000e-02	1.470357e+04	1.023961e+04	8.071683e+03
5.640000e-02	1.554910e+04	1.079531e+04	7.221576e+03
5.680000e-02	1.512520e+04	1.051160e+04	7.698905e+03
5.720000e-02	1.492220e+04	1.037439e+04	7.944792e+03
5.760000e-02	1.486117e+04	1.033110e+04	8.042516e+03
5.800000e-02	1.488464e+04	1.034362e+04	8.050162e+03
5.840000e-02	1.572361e+04	1.089438e+04	7.198594e+03
5.880000e-02	1.519473e+04	1.054202e+04	7.792283e+03
5.920000e-02	1.505889e+04	1.044944e+04	7.969919e+03
5.960000e-02	1.498864e+04	1.040025e+04	8.078457e+03
6.000000e-02	1.507898e+04	1.045716e+04	8.014823e+03
6.040000e-02	1.587090e+04	1.097697e+04	7.203540e+03
6.080000e-02	1.527553e+04	1.058016e+04	7.872448e+03
6.120000e-02	1.519185e+04	1.052190e+04	7.995366e+03
6.160000e-02	1.511394e+04	1.046748e+04	8.112018e+03
6.200000e-02	1.528372e+04	1.057694e+04	7.960680e+03
6.240000e-02	1.598974e+04	1.104106e+04	7.232997e+03
6.280000e-02	1.536651e+04	1.062590e+04	7.939398e+03
6.320000e-02	1.532079e+04	1.059301e+04	8.022426e+03
6.360000e-02	1.523726e+04	1.053518e+04	8.146107e+03
6.400000e-02	1.549907e+04	1.070569e+04	7.892541e+03
6.440000e-02	1.608251e+04	1.108807e+04	7.290154e+03
6.480000e-02	1.546779e+04	1.067802e+04	7.993408e+03
6.520000e-02	1.544619e+04	1.066079e+04	8.050274e+03
6.560000e-02	1.535885e+04	1.060006e+04	8.178527e+03
6.600000e-02	1.572449e+04	1.083923e+04	7.807411e+03
6.640000e-02	1.615006e+04	1.111794e+04	7.372795e+03
6.680000e-02	1.557885e+04	1.073679e+04	8.034545e+03
6.720000e-02	1.556799e+04	1.072688e+04	8.079709e+03
6.760000e-02	1.547852e+04	1.066498e+04	8.211072e+03
6.800000e-02	1.595878e+04	1.098109e+04	7.707996e+03
6.840000e-02	1.619286e+04	1.113315e+04	7.481507e+03
6.880000e-02	1.569923e+04	1.080252e+04	8.063318e+03
6.920000e-02	1.568632e+04	1.079124e+04	8.110709e+03
6.960000e-02	1.559818e+04	1.073006e+04	8.241411e+03
7.000000e-02	1.619717e+04	1.112560e+04	7.598306e+03
7.040000e-02	1.621599e+04	1.113479e+04	7.610300e+03
7.080000e-02	1.582637e+04	1.087277e+04	8.080691e+03
7.120000e-02	1.580053e+04	1.085286e+04	8.142149e+03
7.160000e-02	1.572676e+04	1.080113e+04	8.256980e+03
7.200000e-02	1.641131e+04	1.125438e+04	7.509583e+03
7.240000e-02	1.624605e+04	1.114098e+04	7.730939e+03
7.280000e-02	1.595150e+04	1.094188e+04	8.097785e+03
7.320000e-02	1.591315e+04	1.091361e+04	8.173725e+03
7.360000e-02	1.586729e+04	1.088049e+04	8.257323e+03
7.400000e-02	1.659820e+04	1.136646e+04	7.448975e+03
7.440000e-02	1.628714e+04	1.115523e+04	7.838844e+03
7.480000e-02	1.607309e+04	1.100936e+04	8.116314e+03
7.520000e-02	1.602402e+04	1.097392e+04	8.204576e+03
7.560000e-02	1.601833e+04	1.096771e+04	8.241587e+03
7.600000e-02	1.675734e+04	1.146078e+04	7.414629e+03
7.640000e-02	1.633763e+04	1.117592e+04	7.933736e+03
7.680000e-02	1.618975e+04	1.107400e+04	8.136638e+03
7.720000e-02	1.613157e+04	1.103233e+04	8.235561e+03
7.760000e-02	1.617761e+04	1.106092e+04	8.211478e+03
7.800000e-02	1.689044e+04	1.153782e+04	7.406874e+03
7.840000e-02	1.639835e+04	1.120329e+04	8.015822e+03
7.880000e-02	1.630336e+04	1.113662e+04	8.158531e+03
7.920000e-02	1.623836e+04	1.109018e+04	8.266123e+03
7.960000e-02	1.634762e+04	1.116166e+04	8.166442e+03
8.000000e-02	1.699968e+04	1.159983e+04	7.424492e+03
8.040000e-02	1.646838e+04	1.123770e+04	8.084787e+03
8.080000e-02	1.641278e+04	1.119763e+04	8.181438e+03
8.120000e-02	1.634212e+04	1.114742e+04	8.295783e+03
8.160000e-02	1.652441e+04	1.126898e+04	8.106746e+03
8.200000e-02	1.708412e+04	1.164580e+04	7.468013e+03
8.240000e-02	1.654692e+04	1.127768e+04	8.141686e+03
8.280000e-02	1.651848e+04	1.125565e+04	8.206484e+03
8.320000e-02	1.644418e+04	1.120245e+04	8.325979e+03
8.360000e-02	1.670933e+04	1.138115e+04	8.034493e+03
8.400000e-02	1.714629e+04	1.167679e+04	7.537045e+03
8.440000e-02	1.663391e+04	1.132401e+04	8.186366e+03
8.480000e-02	1.662065e+04	1.131250e+04	8.232756e+03
8.520000e-02	1.654419e+04	1.125785e+04	8.355238e+03
8.560000e-02	1.690101e+04	1.150078e+04	7.948187e+03
8.600000e-02	1.718685e+04	1.169420e+04	7.629698e+03
8.640000e-02	1.672807e+04	1.137631e+04	8.219166e+03
8.680000e-02	1.671846e+04	1.136733e+04	8.260817e+03
8.720000e-02	1.664110e+04	1.131182e+04	8.384830e+03
8.760000e-02	1.709803e+04	1.162469e+04	7.850134e+03
8.800000e-02	1.720747e+04	1.169667e+04	7.746245e+03
8.840000e-02	1.683008e+04	1.143332e+04	8.240795e+03
8.880000e-02	1.681389e+04	1.141945e+04	8.290736e+03
8.920000e-02	1.674303e+04	1.136789e+04	8.407638e+03
8.960000e-02	1.728666e+04	1.174337e+04	7.758330e+03
9.000000e-02	1.722213e+04	1.169582e+04	7.868205e+03
9.040000e-02	1.693325e+04	1.149261e+04	8.256766e+03
9.080000e-02	1.690533e+04	1.147093e+04	8.320609e+03
9.120000e-02	1.685230e+04	1.143197e+04	8.415096e+03
9.160000e-02	1.744847e+04	1.184721e+04	7.692859e+03
9.200000e-02	1.724623e+04	1.170196e+04	7.977530e+03
9.240000e-02	1.703296e+04	1.154985e+04	8.274760e+03
9.280000e-02	1.699566e+04	1.152112e+04	8.350866e+03
9.320000e-02	1.697144e+04	1.150188e+04	8.409466e+03
9.360000e-02	1.758657e+04	1.193403e+04	7.654771e+03
9.400000e-02	1.727918e+04	1.171385e+04	8.074963e+03
9.440000e-02	1.712846e+04	1.160490e+04	8.295143e+03
9.480000e-02	1.708306e+04	1.157042e+04	8.381526e+03
9.520000e-02	1.709686e+04	1.157838e+04	8.390892e+03
9.560000e-02	1.770070e+04	1.200634e+04	7.641580e+03
9.600000e-02	1.732063e+04	1.173189e+04	8.159655e+03
9.640000e-02	1.722043e+04	1.165784e+04	8.316865e+03
9.680000e-02	1.716891e+04	1.161851e+04	8.411520e+03
9.720000e-02	1.720045e+04	1.165755e+04	8.356081e+03
9.760000e-02	1.767922e+04	1.205298e+04	7.641577e+03
9.800000e-02	1.743945e+04	1.176294e+04	8.239403e+03
9.840000e-02	1.743576e+04	1.172189e+04	8.353072e+03
9.880000e-02	1.744192e+04	1.168505e+04	8.460377e+03
9.920000e-02	1.742180e+04	1.175417e+04	8.320789e+03
9.960000e-02	1.738651e+04	1.206084e+04	7.641676e+03
1.000000e-01	1.745105e+04	1.178782e+04	8.296925e+03
1.004000e-01	1.746424e+04	1.176521e+04	8.373687e+03
1.008000e-01	1.748201e+04	1.172677e+04	8.487312e+03
1.012000e-01	1.759471e+04	1.184955e+04	8.269377e+03
1.016000e-01	1.772095e+04	1.211901e+04	7.727253e+03
1.020000e-01	1.750356e+04	1.182161e+04	8.345867e+03
1.024000e-01	1.748268e+04	1.180676e+04	8.394614e+03
1.028000e-01	1.743753e+04	1.176066e+04	8.505477e+03
1.032000e-01	1.768166e+04	1.194263e+04	8.198153e+03
1.036000e-01	1.794327e+04	1.215574e+04	7.825948e+03
1.040000e-01	1.756116e+04	1.186054e+04	8.384328e+03
1.044000e-01	1.754831e+04	1.185132e+04	8.422616e+03
1.048000e-01	1.748325e+04	1.180216e+04	8.533210e+03
1.052000e-01	1.781469e+04	1.204338e+04	8.122027e+03
1.056000e-01	1.798107e+04	1.216236e+04	7.929873e+03
1.060000e-01	1.763234e+04	1.190425e+04	8.414149e+03
1.064000e-01	1.762176e+04	1.189432e+04	8.454127e+03
1.068000e-01	1.755830e+04	1.184562e+04	8.563373e+03
1.072000e-01	1.796887e+04	1.214861e+04	8.042702e+03
1.076000e-01	1.798477e+04	1.215781e+04	8.047419e+03
1.080000e-01	1.771170e+04	1.195296e+04	8.435022e+03
1.084000e-01	1.769260e+04	1.193681e+04	8.485854e+03
1.088000e-01	1.763959e+04	1.189560e+04	8.581306e+03
1.092000e-01	1.810563e+04	1.224367e+04	7.982655e+03
1.096000e-01	1.799393e+04	1.215702e+04	8.157891e+03
1.100000e-01	1.778871e+04	1.200083e+04	8.457269e+03
1.104000e-01	1.776095e+04	1.197798e+04	8.519731e+03
1.108000e-01	1.772690e+04	1.195066e+04	8.590002e+03
1.112000e-01	1.821964e+04	1.232280e+04	7.949608e+03
1.116000e-01	1.800970e+04	1.216081e+04	8.256930e+03
1.120000e-01	1.786146e+04	1.204627e+04	8.480920e+03
1.124000e-01	1.782660e+04	1.201785e+04	8.552271e+03
1.128000e-01	1.781961e+04	1.201107e+04	8.585180e+03
1.132000e-01	1.831409e+04	1.238872e+04	7.937611e+03
1.136000e-01	1.803284e+04	1.217029e+04	8.344520e+03
1.140000e-01	1.793086e+04	1.209008e+04	8.507329e+03
1.144000e-01	1.789038e+04	1.205711e+04	8.586760e+03
1.148000e-01	1.791793e+04	1.207718e+04	8.572851e+03
1.152000e-01	1.839107e+04	1.244267e+04	7.950324e+03
1.156000e-01	1.806273e+04	1.218490e+04	8.421412e+03
1.160000e-01	1.799675e+04	1.213166e+04	8.534908e+03
1.164000e-01	1.795168e+04	1.209465e+04	8.619786e+03
1.168000e-01	1.802007e+04	1.214715e+04	8.548533e+03
1.172000e-01	1.844967e+04	1.248357e+04	7.982852e+03
1.176000e-01	1.809861e+04	1.220503e+04	8.488520e+03
1.180000e-01	1.805970e+04	1.217272e+04	8.565684e+03
1.184000e-01	1.801162e+04	1.213319e+04	8.655387e+03
1.188000e-01	1.812701e+04	1.222399e+04	8.518779e+03
1.192000e-01	1.849196e+04	1.251257e+04	8.036879e+03
1.196000e-01	1.813923e+04	1.222907e+04	8.545515e+03
1.200000e-01	1.811823e+04	1.221050e+04	8.596963e+03
1.204000e-01	1.806774e+04	1.216840e+04	8.688852e+03
1.208000e-01	1.823522e+04	1.230233e+04	8.478107e+03
1.212000e-01	1.851879e+04	1.252903e+04	8.108496e+03
1.216000e-01	1.818531e+04	1.225752e+04	8.593995e+03
1.220000e-01	1.817484e+04	1.224725e+04	8.631601e+03
1.224000e-01	1.812376e+04	1.220418e+04	8.725383e+03
1.228000e-01	1.834857e+04	1.238726e+04	8.434238e+03
1.232000e-01	1.853261e+04	1.253630e+04	8.199064e+03
1.236000e-01	1.823555e+04	1.229112e+04	8.633679e+03
1.240000e-01	1.822745e+04	1.228304e+04	8.666688e+03
1.244000e-01	1.817592e+04	1.223938e+04	8.759830e+03
1.248000e-01	1.846120e+04	1.247543e+04	8.381431e+03
1.252000e-01	1.853188e+04	1.253144e+04	8.304802e+03
1.256000e-01	1.828909e+04	1.232751e+04	8.665909e+03
1.260000e-01	1.827692e+04	1.231557e+04	8.704722e+03
1.264000e-01	1.822969e+04	1.227451e+04	8.792354e+03
1.268000e-01	1.856807e+04	1.255846e+04	8.338918e+03
1.272000e-01	1.852855e+04	1.252341e+04	8.414939e+03
1.276000e-01	1.834359e+04	1.236600e+04	8.694730e+03
1.280000e-01	1.832428e+04	1.234834e+04	8.742754e+03
1.284000e-01	1.828852e+04	1.231701e+04	8.813542e+03
1.288000e-01	1.865731e+04	1.263148e+04	8.316196e+03
1.292000e-01	1.853127e+04	1.252107e+04	8.514569e+03
1.296000e-01	1.839501e+04	1.240274e+04	8.726728e+03
1.300000e-01	1.836979e+04	1.237952e+04	8.783227e+03
1.304000e-01	1.835174e+04	1.236287e+04	8.829207e+03
1.308000e-01	1.872922e+04	1.269016e+04	8.316176e+03
1.312000e-01	1.853856e+04	1.252242e+04	8.603877e+03
1.316000e-01	1.844215e+04	1.243716e+04	8.759318e+03
1.320000e-01	1.841188e+04	1.240949e+04	8.821525e+03
1.324000e-01	1.841698e+04	1.241341e+04	8.833513e+03
1.328000e-01	1.878552e+04	1.273814e+04	8.333352e+03
1.332000e-01	1.855155e+04	1.252876e+04	8.684274e+03
1.336000e-01	1.848718e+04	1.247030e+04	8.795264e+03
1.340000e-01	1.845355e+04	1.243901e+04	8.862985e+03
1.344000e-01	1.848748e+04	1.246880e+04	8.835149e+03
1.348000e-01	1.882941e+04	1.277566e+04	8.371794e+03
1.352000e-01	1.856916e+04	1.253964e+04	8.756567e+03
1.356000e-01	1.852858e+04	1.250195e+04	8.832722e+03
1.360000e-01	1.849177e+04	1.246764e+04	8.903382e+03
1.364000e-01	1.855800e+04	1.252796e+04	8.828259e+03
1.368000e-01	1.885773e+04	1.280133e+04	8.424252e+03
1.372000e-01	1.859066e+04	1.255449e+04	8.820305e+03
1.376000e-01	1.856756e+04	1.253205e+04	8.872010e+03
1.380000e-01	1.852931e+04	1.249567e+04	8.945003e+03
1.384000e-01	1.863241e+04	1.259127e+04	8.817977e+03
1.388000e-01	1.887504e+04	1.281643e+04	8.493165e+03
1.392000e-01	1.861529e+04	1.257266e+04	8.877445e+03
1.396000e-01	1.860251e+04	1.255972e+04	8.913703e+03
1.400000e-01	1.856285e+04	1.252168e+04	8.987671e+03
1.404000e-01	1.870575e+04	1.265721e+04	8.804112e+03
1.408000e-01	1.888086e+04	1.282203e+04	8.575545e+03
1.412000e-01	1.864365e+04	1.259488e+04	8.927441e+03
1.416000e-01	1.863610e+04	1.258657e+04	8.956204e+03
1.420000e-01	1.859668e+04	1.254789e+04	9.029675e+03
1.424000e-01	1.878260e+04	1.272800e+04	8.786183e+03
1.428000e-01	1.887729e+04	1.281878e+04	8.670035e+03
1.432000e-01	1.867426e+04	1.262065e+04	8.971892e+03
1.436000e-01	1.866578e+04	1.261163e+04	9.001136e+03
1.440000e-01	1.862686e+04	1.257306e+04	9.072853e+03
1.444000e-01	1.885543e+04	1.279949e+04	8.769870e+03
1.448000e-01	1.886467e+04	1.280684e+04	8.774266e+03
1.452000e-01	1.870671e+04	1.264904e+04	9.012320e+03
1.456000e-01	1.869371e+04	1.263517e+04	9.047804e+03
1.460000e-01	1.866111e+04	1.260197e+04	9.110540e+03
1.464000e-01	1.891854e+04	1.286249e+04	8.767813e+03
1.468000e-01	1.885531e+04	1.279736e+04	8.871710e+03
1.472000e-01	1.873701e+04	1.267682e+04	9.052873e+03
1.476000e-01	1.871904e+04	1.265801e+04	9.094252e+03
1.480000e-01	1.869694e+04	1.263536e+04	9.141304e+03
1.484000e-01	1.896695e+04	1.291481e+04	8.782639e+03
1.488000e-01	1.884980e+04	1.279189e+04	8.961288e+03
1.492000e-01	1.876447e+04	1.270275e+04	9.095798e+03
1.496000e-01	1.874280e+04	1.267957e+04	9.142072e+03
1.500000e-01	1.873567e+04	1.267219e+04	9.168275e+03
1.504000e-01	1.900365e+04	1.295628e+04	8.814937e+03
1.508000e-01	1.884811e+04	1.279027e+04	9.044059e+03
1.512000e-01	1.878903e+04	1.272716e+04	9.140960e+03
1.516000e-01	1.876430e+04	1.270048e+04	9.190563e+03
1.520000e-01	1.877553e+04	1.271315e+04	9.190946e+03
1.524000e-01	1.902867e+04	1.298802e+04	8.860435e+03
1.528000e-01	1.884968e+04	1.279262e+04	9.119675e+03
1.532000e-01	1.881097e+04	1.275029e+04	9.187799e+03
1.536000e-01	1.878411e+04	1.272078e+04	9.239681e+03
1.540000e-01	1.881692e+04	1.275782e+04	9.210628e+03
1.544000e-01	1.904371e+04	1.300974e+04	8.918372e+03
1.548000e-01	1.885406e+04	1.279800e+04	9.189320e+03
1.552000e-01	1.883012e+04	1.277116e+04	9.236573e+03
1.556000e-01	1.880167e+04	1.273924e+04	9.289787e+03
1.560000e-01	1.885856e+04	1.280481e+04	9.228594e+03
1.564000e-01	1.904929e+04	1.302220e+04	8.987634e+03
1.568000e-01	1.886102e+04	1.280690e+04	9.253491e+03
1.572000e-01	1.884706e+04	1.279097e+04	9.286657e+03
1.576000e-01	1.881785e+04	1.275757e+04	9.340054e+03
1.580000e-01	1.890090e+04	1.285604e+04	9.244809e+03
1.584000e-01	1.904637e+04	1.302660e+04	9.066422e+03
1.588000e-01	1.887015e+04	1.281934e+04	9.313012e+03
1.592000e-01	1.886168e+04	1.280953e+04	9.338371e+03
1.596000e-01	1.883226e+04	1.277505e+04	9.391232e+03
1.600000e-01	1.894268e+04	1.290981e+04	9.261387e+03
1.604000e-01	1.903515e+04	1.302160e+04	9.153840e+03
1.608000e-01	1.888026e+04	1.283410e+04	9.368818e+03
1.612000e-01	1.887312e+04	1.282580e+04	9.391673e+03
1.616000e-01	1.884386e+04	1.279067e+04	9.443143e+03
1.620000e-01	1.898314e+04	1.296552e+04	9.278551e+03
1.624000e-01	1.901758e+04	1.300866e+04	9.247606e+03
1.628000e-01	1.889182e+04	1.285244e+04	9.421707e+03
1.632000e-01	1.888281e+04	1.284190e+04	9.446675e+03
1.636000e-01	1.885597e+04	1.280917e+04	9.494332e+03
1.640000e-01	1.901977e+04	1.302032e+04	9.302405e+03
1.644000e-01	1.899852e+04	1.299275e+04	9.341201e+03
1.648000e-01	1.890308e+04	1.287087e+04	9.473497e+03
1.652000e-01	1.889046e+04	1.285522e+04	9.502191e+03
1.656000e-01	1.886929e+04	1.282885e+04	9.541594e+03
1.660000e-01	1.904509e+04	1.306303e+04	9.338886e+03
1.664000e-01	1.898189e+04	1.298017e+04	9.428468e+03
1.668000e-01	1.891184e+04	1.288862e+04	9.526860e+03
1.672000e-01	1.889645e+04	1.286943e+04	9.558311e+03
1.676000e-01	1.888395e+04	1.285475e+04	9.586513e+03
1.680000e-01	1.906074e+04	1.309885e+04	9.387860e+03
1.684000e-01	1.896765e+04	1.297100e+04	9.510756e+03
1.688000e-01	1.891802e+04	1.290390e+04	9.582343e+03
1.692000e-01	1.890046e+04	1.288075e+04	9.615594e+03
1.696000e-01	1.889889e+04	1.288079e+04	9.630432e+03
1.700000e-01	1.906778e+04	1.312334e+04	9.446823e+03
1.704000e-01	1.895551e+04	1.296509e+04	9.588302e+03
1.708000e-01	1.892157e+04	1.291868e+04	9.639676e+03
1.712000e-01	1.890238e+04	1.289326e+04	9.673861e+03
