0.000000e+00	-1.482047e+04	-6.544928e+03	8.621847e+04
4.200000e-04	-1.481663e+04	-6.540281e+03	8.621967e+04
8.400000e-04	-1.481062e+04	-6.533017e+03	8.622133e+04
1.260000e-03	-1.482491e+04	-6.550316e+03	8.621801e+04
1.680000e-03	-2.649996e+04	-1.504844e+04	1.155180e+05
2.100000e-03	-7.014807e+03	-8.521935e+02	6.667940e+04
2.520000e-03	-1.615587e+04	-7.533819e+03	8.946477e+04
2.940000e-03	-1.480937e+04	-6.535837e+03	8.621683e+04
3.360000e-03	-1.483957e+04	-6.568929e+03	8.621435e+04
3.780000e-03	-1.487747e+04	-6.607617e+03	8.620566e+04
4.200000e-03	-1.480282e+04	-6.521521e+03	8.620717e+04
4.620000e-03	-1.494091e+04	-6.676407e+03	8.619373e+04
5.040000e-03	-1.480768e+04	-6.530418e+03	8.620384e+04
5.460000e-03	-1.493957e+04	-6.679691e+03	8.619107e+04
5.880000e-03	-1.489257e+04	-6.624390e+03	8.619292e+04
6.300000e-03	-1.487018e+04	-6.598101e+03	8.619200e+04
6.720000e-03	-1.501844e+04	-6.766256e+03	8.617487e+04
7.140000e-03	-1.483046e+04	-6.555390e+03	8.618513e+04
7.560000e-03	-1.507985e+04	-6.832203e+03	8.616090e+04
7.980000e-03	-1.489682e+04	-6.624935e+03	8.617486e+04
8.400000e-03	-1.501909e+04	-6.762077e+03	8.616012e+04
8.820000e-03	-1.506547e+04	-6.815336e+03	8.615155e+04
9.240000e-03	-1.492063e+04	-6.653178e+03	8.615954e+04
9.660000e-03	-1.521235e+04	-6.982915e+03	8.612614e+04
1.008000e-02	-1.491776e+04	-6.649579e+03	8.614707e+04
1.050000e-02	-1.523196e+04	-7.001341e+03	8.611361e+04
1.092000e-02	-1.506945e+04	-6.816694e+03	8.612778e+04
1.134000e-02	-1.510262e+04	-6.852432e+03	8.611943e+04
1.176000e-02	-1.531070e+04	-7.086287e+03	8.609023e+04
1.218000e-02	-1.501179e+04	-6.751194e+03	8.611114e+04
1.260000e-02	-1.543849e+04	-7.231818e+03	8.606116e+04
1.302000e-02	-1.508276e+04	-6.829575e+03	8.609669e+04
1.344000e-02	-1.537608e+04	-7.160065e+03	8.605725e+04
1.386000e-02	-1.533465e+04	-7.110739e+03	8.605223e+04
1.428000e-02	-1.520851e+04	-6.966639e+03	8.605805e+04
1.470000e-02	-1.559976e+04	-7.409998e+03	8.600969e+04
1.512000e-02	-1.515780e+04	-6.912838e+03	8.605454e+04
1.554000e-02	-1.567231e+04	-7.491024e+03	8.598573e+04
1.596000e-02	-1.534354e+04	-7.113978e+03	8.601632e+04
1.638000e-02	-1.551219e+04	-7.303428e+03	8.598482e+04
1.680000e-02	-1.568387e+04	-7.502413e+03	8.595752e+04
1.722000e-02	-1.534239e+04	-7.118456e+03	8.599398e+04
1.764000e-02	-1.591717e+04	-7.763800e+03	8.590598e+04
1.806000e-02	-1.539010e+04	-7.161072e+03	8.596807e+04
1.848000e-02	-1.589859e+04	-7.736194e+03	8.588853e+04
1.890000e-02	-1.568925e+04	-7.502790e+03	8.591319e+04
1.932000e-02	-1.565998e+04	-7.470719e+03	8.590748e+04
1.974000e-02	-1.607828e+04	-7.941636e+03	8.583566e+04
2.016000e-02	-1.554347e+04	-7.331158e+03	8.590359e+04
2.058000e-02	-1.624018e+04	-8.122485e+03	8.578564e+04
2.100000e-02	-1.571296e+04	-7.523279e+03	8.586242e+04
2.142000e-02	-1.609257e+04	-7.953846e+03	8.578806e+04
2.184000e-02	-1.613035e+04	-7.994922e+03	8.577316e+04
2.226000e-02	-1.584222e+04	-7.666091e+03	8.580961e+04
2.268000e-02	-1.649497e+04	-8.407120e+03	8.568492e+04
2.310000e-02	-1.582164e+04	-7.638626e+03	8.579446e+04
2.352000e-02	-1.654805e+04	-8.465981e+03	8.564829e+04
2.394000e-02	-1.613349e+04	-7.991981e+03	8.571829e+04
2.436000e-02	-1.627927e+04	-8.158021e+03	8.567618e+04
2.478000e-02	-1.663277e+04	-8.559362e+03	8.559642e+04
2.520000e-02	-1.607738e+04	-7.922421e+03	8.569383e+04
2.562000e-02	-1.691206e+04	-8.876802e+03	8.551116e+04
2.604000e-02	-1.619242e+04	-8.051794e+03	8.565208e+04
2.646000e-02	-1.682353e+04	-8.773636e+03	8.550118e+04
2.688000e-02	-1.664680e+04	-8.568118e+03	8.553227e+04
2.730000e-02	-1.650200e+04	-8.400788e+03	8.554830e+04
2.772000e-02	-1.714821e+04	-9.140825e+03	8.538656e+04
2.814000e-02	-1.638618e+04	-8.263750e+03	8.555400e+04
2.856000e-02	-1.730685e+04	-9.321895e+03	8.531376e+04
2.898000e-02	-1.667509e+04	-8.593280e+03	8.546212e+04
2.940000e-02	-1.706134e+04	-9.037048e+03	8.534718e+04
2.982000e-02	-1.724260e+04	-9.241576e+03	8.529125e+04
3.024000e-02	-1.675999e+04	-8.682634e+03	8.540220e+04
3.066000e-02	-1.766057e+04	-9.722113e+03	8.514647e+04
3.108000e-02	-1.679525e+04	-8.722191e+03	8.537520e+04
3.150000e-02	-1.766902e+04	-9.731727e+03	8.510505e+04
3.192000e-02	-1.724525e+04	-9.234083e+03	8.522051e+04
3.234000e-02	-1.730872e+04	-9.306106e+03	8.518065e+04
3.276000e-02	-1.786170e+04	-9.949926e+03	8.500032e+04
3.318000e-02	-1.709380e+04	-9.058375e+03	8.522695e+04
3.360000e-02	-1.814842e+04	-1.028038e+04	8.487243e+04
3.402000e-02	-1.730906e+04	-9.295819e+03	8.513793e+04
3.444000e-02	-1.798152e+04	-1.007823e+04	8.489133e+04
3.486000e-02	-1.789899e+04	-9.983347e+03	8.491183e+04
3.528000e-02	-1.759492e+04	-9.628903e+03	8.499716e+04
3.570000e-02	-1.847106e+04	-1.064869e+04	8.467095e+04
3.612000e-02	-1.752375e+04	-9.535077e+03	8.500656e+04
3.654000e-02	-1.859743e+04	-1.079165e+04	8.457923e+04
3.696000e-02	-1.792577e+04	-1.000136e+04	8.483265e+04
3.738000e-02	-1.825205e+04	-1.038352e+04	8.467884e+04
3.780000e-02	-1.861733e+04	-1.080986e+04	8.452149e+04
3.822000e-02	-1.794127e+04	-1.001285e+04	8.478192e+04
3.864000e-02	-1.905063e+04	-1.131668e+04	8.429921e+04
3.906000e-02	-1.805271e+04	-1.013414e+04	8.472244e+04
3.948000e-02	-1.899099e+04	-1.124258e+04	8.428251e+04
3.990000e-02	-1.862512e+04	-1.080643e+04	8.444369e+04
4.032000e-02	-1.856160e+04	-1.073049e+04	8.444693e+04
4.074000e-02	-1.931981e+04	-1.162743e+04	8.407488e+04
4.116000e-02	-1.837434e+04	-1.050074e+04	8.451757e+04
4.158000e-02	-1.958399e+04	-1.193661e+04	8.389766e+04
4.200000e-02	-1.869460e+04	-1.087077e+04	8.434910e+04
4.242000e-02	-1.932353e+04	-1.162034e+04	8.399525e+04
4.284000e-02	-1.939850e+04	-1.170767e+04	8.394811e+04
4.326000e-02	-1.891584e+04	-1.112956e+04	8.418396e+04
4.368000e-02	-1.998676e+04	-1.240943e+04	8.357958e+04
4.410000e-02	-1.891179e+04	-1.111192e+04	8.418543e+04
4.452000e-02	-2.006157e+04	-1.249398e+04	8.348709e+04
4.494000e-02	-1.942347e+04	-1.172109e+04	8.386357e+04
4.536000e-02	-1.964011e+04	-1.198121e+04	8.370150e+04
4.578000e-02	-2.019488e+04	-1.264616e+04	8.335746e+04
4.620000e-02	-1.934943e+04	-1.161974e+04	8.388001e+04
4.662000e-02	-2.060510e+04	-1.313909e+04	8.304114e+04
4.704000e-02	-1.954952e+04	-1.185099e+04	8.373864e+04
4.746000e-02	-2.046984e+04	-1.297023e+04	8.308085e+04
4.788000e-02	-2.022546e+04	-1.266698e+04	8.326060e+04
4.830000e-02	-1.641764e+04	-1.005091e+04	7.283815e+04
4.872000e-02	-2.225620e+04	-1.440179e+04	8.652445e+04
4.914000e-02	-3.903214e+04	-2.474675e+04	1.405180e+05
4.956000e-02	5.859280e+03	4.002343e+03	8.541002e+03
4.998000e-02	-2.638082e+04	-1.705339e+04	8.423434e+04
5.040000e-02	7.739337e+03	9.599667e+03	3.464202e+04
5.082000e-02	4.018257e+04	3.268460e+04	-3.364833e+04
5.124000e-02	6.566781e+03	7.345643e+03	1.721150e+04
5.166000e-02	1.098228e+04	1.051946e+04	4.992790e+03
5.208000e-02	9.573695e+03	9.288984e+03	2.119262e+03
5.250000e-02	1.671540e+04	1.553804e+04	8.960719e+03
5.292000e-02	2.158309e+04	1.979287e+04	1.571828e+04
5.334000e-02	1.339450e+04	1.262716e+04	7.633615e+03
5.376000e-02	1.331639e+04	1.255776e+04	7.963671e+03
5.418000e-02	1.198358e+04	1.139005e+04	7.051197e+03
5.460000e-02	1.314413e+04	1.240828e+04	7.397262e+03
5.502000e-02	1.580862e+04	1.474368e+04	9.034306e+03
5.544000e-02	1.389560e+04	1.306517e+04	8.371412e+03
5.586000e-02	1.411967e+04	1.326134e+04	8.604630e+03
5.628000e-02	1.406777e+04	1.321538e+04	8.737615e+03
5.670000e-02	1.430541e+04	1.342549e+04	8.382918e+03
5.712000e-02	1.458819e+04	1.367561e+04	7.957615e+03
5.754000e-02	1.421900e+04	1.334916e+04	8.605521e+03
5.796000e-02	1.421478e+04	1.334550e+04	8.652009e+03
5.838000e-02	1.415970e+04	1.329686e+04	8.782061e+03
5.880000e-02	1.436833e+04	1.348164e+04	8.467435e+03
5.922000e-02	1.468588e+04	1.376274e+04	7.972967e+03
5.964000e-02	1.431034e+04	1.343036e+04	8.644887e+03
6.006000e-02	1.430458e+04	1.342536e+04	8.693946e+03
6.048000e-02	1.425084e+04	1.337788e+04	8.823597e+03
6.090000e-02	1.443260e+04	1.353872e+04	8.547546e+03
6.132000e-02	1.478056e+04	1.384631e+04	7.989166e+03
6.174000e-02	1.440147e+04	1.351067e+04	8.680912e+03
6.216000e-02	1.439300e+04	1.350307e+04	8.734829e+03
6.258000e-02	1.434053e+04	1.345653e+04	8.864255e+03
6.300000e-02	1.449693e+04	1.359498e+04	8.626072e+03
6.342000e-02	1.487128e+04	1.392666e+04	8.007822e+03
6.384000e-02	1.449191e+04	1.359083e+04	8.713366e+03
6.426000e-02	1.447969e+04	1.358013e+04	8.773729e+03
6.468000e-02	1.442861e+04	1.353504e+04	8.902163e+03
6.510000e-02	1.456133e+04	1.365296e+04	8.700280e+03
6.552000e-02	1.495825e+04	1.400488e+04	8.027991e+03
6.594000e-02	1.458201e+04	1.367094e+04	8.742588e+03
6.636000e-02	1.456523e+04	1.365605e+04	8.811764e+03
6.678000e-02	1.451586e+04	1.361222e+04	8.939327e+03
6.720000e-02	1.462662e+04	1.371057e+04	8.772702e+03
