"DELTA_ROBOT"

"Time      "	"TORQUE_M1.Q"	"TORQUE_M2.Q"	"TORQUE_M3.Q"
2.452972e+00	1.902071e+04	1.636566e+04	1.613867e+04
2.456666e+00	1.902966e+04	1.635706e+04	1.612842e+04
2.460360e+00	1.904070e+04	1.634874e+04	1.611796e+04
2.464054e+00	1.904944e+04	1.634007e+04	1.610768e+04
2.467749e+00	1.905769e+04	1.633130e+04	1.609740e+04
2.471443e+00	1.906670e+04	1.632262e+04	1.608703e+04
2.475137e+00	1.907555e+04	1.631389e+04	1.607664e+04
2.478831e+00	1.908439e+04	1.630513e+04	1.606623e+04
2.482526e+00	1.909377e+04	1.629642e+04	1.605573e+04
2.486220e+00	1.910502e+04	1.628790e+04	1.604503e+04
2.489914e+00	1.911239e+04	1.627891e+04	1.603468e+04
2.493608e+00	1.912122e+04	1.627007e+04	1.602415e+04
2.497303e+00	1.913004e+04	1.626120e+04	1.601360e+04
2.500997e+00	1.913881e+04	1.625230e+04	1.600302e+04
2.504691e+00	1.914756e+04	1.624337e+04	1.599242e+04
2.508385e+00	1.915810e+04	1.623459e+04	1.598159e+04
2.512080e+00	1.916782e+04	1.622572e+04	1.597082e+04
2.515774e+00	1.917527e+04	1.621660e+04	1.596027e+04
2.519468e+00	1.918421e+04	1.620760e+04	1.594953e+04
2.523162e+00	1.919290e+04	1.619856e+04	1.593879e+04
2.526856e+00	1.920158e+04	1.618949e+04	1.592802e+04
2.530551e+00	1.921052e+04	1.618041e+04	1.591719e+04
2.534245e+00	1.922210e+04	1.617151e+04	1.590602e+04
2.537939e+00	1.922958e+04	1.616229e+04	1.589531e+04
2.541633e+00	1.923796e+04	1.615310e+04	1.588446e+04
2.545328e+00	1.924668e+04	1.614392e+04	1.587355e+04
2.549022e+00	1.925529e+04	1.613471e+04	1.586262e+04
2.552716e+00	1.926389e+04	1.612547e+04	1.585166e+04
2.556410e+00	1.927377e+04	1.611628e+04	1.584050e+04
2.560105e+00	1.928454e+04	1.610711e+04	1.582921e+04
2.563799e+00	1.929132e+04	1.609771e+04	1.581841e+04
2.567493e+00	1.930013e+04	1.608839e+04	1.580731e+04
2.571187e+00	1.930868e+04	1.607904e+04	1.579622e+04
2.574882e+00	1.931721e+04	1.606966e+04	1.578510e+04
2.578576e+00	1.932580e+04	1.606025e+04	1.577395e+04
2.582270e+00	1.933727e+04	1.605093e+04	1.576236e+04
2.585964e+00	1.934540e+04	1.604148e+04	1.575121e+04
2.589658e+00	1.935312e+04	1.603198e+04	1.574010e+04
2.593353e+00	1.936177e+04	1.602249e+04	1.572882e+04
2.597047e+00	1.937024e+04	1.601297e+04	1.571754e+04
2.600741e+00	1.937869e+04	1.600342e+04	1.570624e+04
2.604435e+00	1.938794e+04	1.599387e+04	1.569479e+04
2.608130e+00	1.939950e+04	1.598435e+04	1.568296e+04
2.611824e+00	1.940600e+04	1.597470e+04	1.567187e+04
2.615518e+00	1.941452e+04	1.596507e+04	1.566045e+04
2.619212e+00	1.942296e+04	1.595541e+04	1.564901e+04
2.622907e+00	1.943135e+04	1.594573e+04	1.563755e+04
2.626601e+00	1.943973e+04	1.593602e+04	1.562607e+04
2.630295e+00	1.945054e+04	1.592630e+04	1.561417e+04
2.633989e+00	1.945995e+04	1.591656e+04	1.560246e+04
2.637684e+00	1.946677e+04	1.590678e+04	1.559114e+04
2.641378e+00	1.947540e+04	1.589698e+04	1.557950e+04
2.645072e+00	1.948372e+04	1.588716e+04	1.556789e+04
2.648766e+00	1.949203e+04	1.587732e+04	1.555624e+04
2.652460e+00	1.950073e+04	1.586744e+04	1.554451e+04
2.656155e+00	1.951269e+04	1.585752e+04	1.553220e+04
2.659849e+00	1.951941e+04	1.584763e+04	1.552075e+04
2.663543e+00	1.952744e+04	1.583770e+04	1.550905e+04
2.667237e+00	1.953581e+04	1.582774e+04	1.549726e+04
2.670932e+00	1.954406e+04	1.581776e+04	1.548546e+04
2.674626e+00	1.955231e+04	1.580776e+04	1.547364e+04
2.678320e+00	1.956226e+04	1.579770e+04	1.546149e+04
2.682014e+00	1.957302e+04	1.578760e+04	1.544918e+04
2.685709e+00	1.957908e+04	1.577758e+04	1.543766e+04
2.689403e+00	1.958761e+04	1.576748e+04	1.542567e+04
2.693097e+00	1.959581e+04	1.575736e+04	1.541372e+04
2.696791e+00	1.960399e+04	1.574722e+04	1.540175e+04
2.700486e+00	1.961227e+04	1.573706e+04	1.538972e+04
2.704180e+00	1.962412e+04	1.572675e+04	1.537703e+04
2.707874e+00	1.963163e+04	1.571657e+04	1.536510e+04
2.711568e+00	1.963895e+04	1.570638e+04	1.535318e+04
2.715262e+00	1.964729e+04	1.569612e+04	1.534104e+04
2.718957e+00	1.965541e+04	1.568585e+04	1.532891e+04
2.722651e+00	1.966352e+04	1.567555e+04	1.531676e+04
2.726345e+00	1.967268e+04	1.566518e+04	1.530438e+04
2.730039e+00	1.968444e+04	1.565469e+04	1.529149e+04
2.733734e+00	1.969020e+04	1.564444e+04	1.527971e+04
2.737428e+00	1.969844e+04	1.563405e+04	1.526742e+04
2.741122e+00	1.970656e+04	1.562364e+04	1.525513e+04
2.744816e+00	1.971462e+04	1.561321e+04	1.524283e+04
2.748511e+00	1.972267e+04	1.560276e+04	1.523050e+04
2.752205e+00	1.973377e+04	1.559212e+04	1.521754e+04
2.755899e+00	1.974276e+04	1.558158e+04	1.520498e+04
2.759593e+00	1.974910e+04	1.557116e+04	1.519291e+04
2.763287e+00	1.975745e+04	1.556061e+04	1.518042e+04
2.766982e+00	1.976544e+04	1.555005e+04	1.516797e+04
2.770676e+00	1.977343e+04	1.553946e+04	1.515549e+04
2.774370e+00	1.978194e+04	1.552883e+04	1.514288e+04
2.778064e+00	1.979419e+04	1.551792e+04	1.512948e+04
2.781759e+00	1.980021e+04	1.550741e+04	1.511734e+04
2.785453e+00	1.980795e+04	1.549676e+04	1.510481e+04
2.789147e+00	1.981602e+04	1.548606e+04	1.509219e+04
2.792841e+00	1.982396e+04	1.547535e+04	1.507956e+04
2.796536e+00	1.983188e+04	1.546462e+04	1.506691e+04
2.800230e+00	1.984193e+04	1.545370e+04	1.505379e+04
2.803924e+00	1.985257e+04	1.544271e+04	1.504051e+04
2.807618e+00	1.985804e+04	1.543211e+04	1.502831e+04
2.811313e+00	1.986632e+04	1.542126e+04	1.501548e+04
2.815007e+00	1.987422e+04	1.541042e+04	1.500271e+04
2.818701e+00	1.988209e+04	1.539956e+04	1.498991e+04
2.822395e+00	1.989011e+04	1.538866e+04	1.497705e+04
2.826089e+00	1.990225e+04	1.537738e+04	1.496327e+04
2.829784e+00	1.990917e+04	1.536654e+04	1.495061e+04
2.833478e+00	1.991617e+04	1.535567e+04	1.493791e+04
2.837172e+00	1.992422e+04	1.534469e+04	1.492495e+04
2.840866e+00	1.993204e+04	1.533370e+04	1.491201e+04
2.844561e+00	1.993986e+04	1.532268e+04	1.489904e+04
2.848255e+00	1.994897e+04	1.531152e+04	1.488576e+04
2.851949e+00	1.996079e+04	1.530009e+04	1.487183e+04
2.855643e+00	1.996592e+04	1.528927e+04	1.485940e+04
2.859338e+00	1.997394e+04	1.527816e+04	1.484628e+04
2.863032e+00	1.998176e+04	1.526703e+04	1.483319e+04
2.866726e+00	1.998952e+04	1.525589e+04	1.482008e+04
2.870420e+00	1.999728e+04	1.524473e+04	1.480694e+04
2.874115e+00	2.000863e+04	1.523317e+04	1.479293e+04
2.877809e+00	2.001714e+04	1.522189e+04	1.477958e+04
2.881503e+00	2.002314e+04	1.521085e+04	1.476678e+04
2.885197e+00	2.003122e+04	1.519957e+04	1.475347e+04
2.888891e+00	2.003893e+04	1.518831e+04	1.474022e+04
2.892586e+00	2.004663e+04	1.517702e+04	1.472694e+04
2.896280e+00	2.005498e+04	1.516564e+04	1.471348e+04
2.899974e+00	2.006740e+04	1.515376e+04	1.469900e+04
2.903668e+00	2.007280e+04	1.514268e+04	1.468622e+04
2.907363e+00	2.008031e+04	1.513133e+04	1.467288e+04
2.911057e+00	2.008810e+04	1.511993e+04	1.465946e+04
2.914751e+00	2.009575e+04	1.510852e+04	1.464604e+04
2.918445e+00	2.010339e+04	1.509708e+04	1.463259e+04
2.922140e+00	2.011353e+04	1.508531e+04	1.461850e+04
2.925834e+00	2.012395e+04	1.507349e+04	1.460431e+04
2.929528e+00	2.012896e+04	1.506233e+04	1.459146e+04
2.933222e+00	2.013701e+04	1.505076e+04	1.457781e+04
2.936917e+00	2.014462e+04	1.503923e+04	1.456425e+04
2.940611e+00	2.015222e+04	1.502767e+04	1.455066e+04
2.944305e+00	2.016003e+04	1.501606e+04	1.453699e+04
2.947999e+00	2.017237e+04	1.500382e+04	1.452213e+04
2.951693e+00	2.017871e+04	1.499237e+04	1.450880e+04
2.955388e+00	2.018547e+04	1.498084e+04	1.449532e+04
2.959082e+00	2.019325e+04	1.496915e+04	1.448156e+04
2.962776e+00	2.020080e+04	1.495747e+04	1.446784e+04
2.966470e+00	2.020834e+04	1.494576e+04	1.445408e+04
2.970165e+00	2.021742e+04	1.493381e+04	1.443990e+04
2.973859e+00	2.022918e+04	1.492146e+04	1.442497e+04
2.977553e+00	2.023379e+04	1.491013e+04	1.441193e+04
2.981247e+00	2.024160e+04	1.489830e+04	1.439801e+04
2.984942e+00	2.024914e+04	1.488649e+04	1.438413e+04
2.988636e+00	2.025664e+04	1.487466e+04	1.437024e+04
2.992330e+00	2.026413e+04	1.486281e+04	1.435632e+04
2.996024e+00	2.027569e+04	1.485032e+04	1.434126e+04
2.999719e+00	2.028368e+04	1.483835e+04	1.432716e+04
3.003413e+00	2.028943e+04	1.482671e+04	1.431364e+04
3.007107e+00	2.029724e+04	1.481472e+04	1.429954e+04
3.010801e+00	2.030468e+04	1.480277e+04	1.428550e+04
3.014495e+00	2.031212e+04	1.479080e+04	1.427145e+04
3.018190e+00	2.032035e+04	1.477867e+04	1.425714e+04
3.021884e+00	2.033281e+04	1.476584e+04	1.424161e+04
3.025578e+00	2.033767e+04	1.475424e+04	1.422822e+04
3.029272e+00	2.034498e+04	1.474221e+04	1.421409e+04
3.032967e+00	2.035250e+04	1.473012e+04	1.419989e+04
3.036661e+00	2.035989e+04	1.471802e+04	1.418569e+04
3.040355e+00	2.036728e+04	1.470591e+04	1.417147e+04
3.044049e+00	2.037750e+04	1.469328e+04	1.415640e+04
3.047744e+00	2.038757e+04	1.468066e+04	1.414134e+04
3.051438e+00	2.039224e+04	1.466895e+04	1.412784e+04
3.055132e+00	2.040006e+04	1.465668e+04	1.411339e+04
3.058826e+00	2.040741e+04	1.464446e+04	1.409906e+04
3.062520e+00	2.041474e+04	1.463222e+04	1.408470e+04
3.066215e+00	2.042236e+04	1.461990e+04	1.407022e+04
3.069909e+00	2.043479e+04	1.460669e+04	1.405428e+04
3.073603e+00	2.044059e+04	1.459468e+04	1.404031e+04
3.077297e+00	2.044716e+04	1.458250e+04	1.402608e+04
3.080992e+00	2.045468e+04	1.457012e+04	1.401153e+04
3.084686e+00	2.046197e+04	1.455776e+04	1.399703e+04
3.088380e+00	2.046926e+04	1.454538e+04	1.398250e+04
3.092074e+00	2.047831e+04	1.453263e+04	1.396741e+04
3.095769e+00	2.048988e+04	1.451938e+04	1.395151e+04
3.099463e+00	2.049406e+04	1.450754e+04	1.393787e+04
3.103157e+00	2.050167e+04	1.449501e+04	1.392314e+04
3.106851e+00	2.050895e+04	1.448251e+04	1.390849e+04
3.110546e+00	2.051618e+04	1.447001e+04	1.389382e+04
3.114240e+00	2.052344e+04	1.445747e+04	1.387912e+04
3.117934e+00	2.053511e+04	1.444402e+04	1.386300e+04
3.121628e+00	2.054257e+04	1.443142e+04	1.384819e+04
3.125322e+00	2.054813e+04	1.441917e+04	1.383396e+04
3.129017e+00	2.055568e+04	1.440649e+04	1.381906e+04
3.132711e+00	2.056287e+04	1.439386e+04	1.380425e+04
3.136405e+00	2.057005e+04	1.438121e+04	1.378942e+04
3.140099e+00	2.057817e+04	1.436834e+04	1.377426e+04
3.143794e+00	2.059054e+04	1.435454e+04	1.375767e+04
3.147488e+00	2.059492e+04	1.434243e+04	1.374369e+04
3.151182e+00	2.060205e+04	1.432970e+04	1.372877e+04
3.154876e+00	2.060930e+04	1.431692e+04	1.371378e+04
3.158571e+00	2.061643e+04	1.430415e+04	1.369881e+04
3.162265e+00	2.062355e+04	1.429135e+04	1.368381e+04
3.165959e+00	2.063383e+04	1.427783e+04	1.366773e+04
3.169653e+00	2.064347e+04	1.426443e+04	1.365184e+04
3.173348e+00	2.064788e+04	1.425218e+04	1.363768e+04
3.177042e+00	2.065546e+04	1.423920e+04	1.362242e+04
3.180736e+00	2.066255e+04	1.422629e+04	1.360731e+04
3.184430e+00	2.066963e+04	1.421337e+04	1.359217e+04
3.188124e+00	2.067706e+04	1.420034e+04	1.357688e+04
3.191819e+00	2.068948e+04	1.418613e+04	1.355983e+04
3.195513e+00	2.069476e+04	1.417357e+04	1.354524e+04
3.199207e+00	2.070116e+04	1.416072e+04	1.353023e+04
3.202901e+00	2.070841e+04	1.414765e+04	1.351490e+04
3.206596e+00	2.071544e+04	1.413460e+04	1.349961e+04
3.210290e+00	2.072246e+04	1.412153e+04	1.348430e+04
3.213984e+00	2.073146e+04	1.410795e+04	1.346825e+04
3.217678e+00	2.074273e+04	1.409380e+04	1.345138e+04
3.221373e+00	2.074656e+04	1.408145e+04	1.343713e+04
3.225067e+00	2.075395e+04	1.406819e+04	1.342158e+04
3.228761e+00	2.076097e+04	1.405501e+04	1.340614e+04
3.232455e+00	2.076794e+04	1.404181e+04	1.339068e+04
3.236150e+00	2.077496e+04	1.402857e+04	1.337518e+04
3.239844e+00	2.078666e+04	1.401412e+04	1.335793e+04
3.243538e+00	2.079355e+04	1.400088e+04	1.334243e+04
3.247232e+00	2.079895e+04	1.398800e+04	1.332745e+04
3.250926e+00	2.080623e+04	1.397460e+04	1.331174e+04
3.254621e+00	2.081315e+04	1.396128e+04	1.329614e+04
3.258315e+00	2.082007e+04	1.394792e+04	1.328050e+04
3.262009e+00	2.082805e+04	1.393426e+04	1.326444e+04
3.265703e+00	2.084021e+04	1.391947e+04	1.324678e+04
3.269398e+00	2.084416e+04	1.390684e+04	1.323219e+04
3.273092e+00	2.085109e+04	1.389339e+04	1.321644e+04
3.276786e+00	2.085807e+04	1.387990e+04	1.320064e+04
3.280480e+00	2.086493e+04	1.386642e+04	1.318486e+04
3.284175e+00	2.087179e+04	1.385291e+04	1.316905e+04
3.287869e+00	2.088206e+04	1.383842e+04	1.315188e+04
3.291563e+00	2.089116e+04	1.382425e+04	1.313515e+04
3.295257e+00	2.089537e+04	1.381141e+04	1.312029e+04
3.298952e+00	2.090268e+04	1.379768e+04	1.310419e+04
3.302646e+00	2.090949e+04	1.378406e+04	1.308825e+04
3.306340e+00	2.091629e+04	1.377042e+04	1.307229e+04
3.310034e+00	2.092352e+04	1.375662e+04	1.305613e+04
3.313728e+00	2.093580e+04	1.374135e+04	1.303792e+04
3.317423e+00	2.094057e+04	1.372823e+04	1.302269e+04
3.321117e+00	2.094679e+04	1.371465e+04	1.300685e+04
3.324811e+00	2.095375e+04	1.370084e+04	1.299067e+04
3.328505e+00	2.096050e+04	1.368706e+04	1.297455e+04
3.332200e+00	2.096723e+04	1.367325e+04	1.295840e+04
3.335894e+00	2.097614e+04	1.365876e+04	1.294133e+04
3.339588e+00	2.098699e+04	1.364367e+04	1.292344e+04
3.343282e+00	2.099051e+04	1.363076e+04	1.290853e+04
3.346977e+00	2.099764e+04	1.361673e+04	1.289209e+04
3.350671e+00	2.100436e+04	1.360279e+04	1.287579e+04
3.354365e+00	2.101105e+04	1.358884e+04	1.285948e+04
3.358059e+00	2.101780e+04	1.357484e+04	1.284311e+04
3.361753e+00	2.102940e+04	1.355928e+04	1.282465e+04
3.365448e+00	2.103570e+04	1.354538e+04	1.280842e+04
3.369142e+00	2.104093e+04	1.353178e+04	1.279259e+04
3.372836e+00	2.104790e+04	1.351761e+04	1.277600e+04
3.376530e+00	2.105452e+04	1.350351e+04	1.275952e+04
3.380225e+00	2.106113e+04	1.348938e+04	1.274301e+04
3.383919e+00	2.106894e+04	1.347484e+04	1.272595e+04
3.387613e+00	2.108074e+04	1.345897e+04	1.270712e+04
3.391307e+00	2.108428e+04	1.344577e+04	1.269186e+04
3.395002e+00	2.109097e+04	1.343150e+04	1.267518e+04
3.398696e+00	2.109763e+04	1.341722e+04	1.265849e+04
3.402390e+00	2.110418e+04	1.340294e+04	1.264181e+04
3.406084e+00	2.111071e+04	1.338863e+04	1.262509e+04
3.409779e+00	2.112089e+04	1.337306e+04	1.260671e+04
3.413473e+00	2.112937e+04	1.335805e+04	1.258907e+04
3.417167e+00	2.113337e+04	1.334451e+04	1.257339e+04
3.420861e+00	2.114035e+04	1.332994e+04	1.255634e+04
3.424555e+00	2.114684e+04	1.331549e+04	1.253947e+04
3.428250e+00	2.115332e+04	1.330102e+04	1.252257e+04
3.431944e+00	2.116029e+04	1.328634e+04	1.250540e+04
3.435638e+00	2.117227e+04	1.326987e+04	1.248590e+04
3.439332e+00	2.117651e+04	1.325610e+04	1.246993e+04
3.443027e+00	2.118249e+04	1.324168e+04	1.245312e+04
3.446721e+00	2.118909e+04	1.322700e+04	1.243598e+04
3.450415e+00	2.119550e+04	1.321236e+04	1.241889e+04
3.454109e+00	2.120188e+04	1.319769e+04	1.240176e+04
3.457804e+00	2.121061e+04	1.318213e+04	1.238350e+04
3.461498e+00	2.122088e+04	1.316597e+04	1.236446e+04
3.465192e+00	2.122409e+04	1.315238e+04	1.234874e+04
3.468886e+00	2.123089e+04	1.313742e+04	1.233126e+04
3.472581e+00	2.123725e+04	1.312259e+04	1.231396e+04
3.476275e+00	2.124357e+04	1.310774e+04	1.229663e+04
3.479969e+00	2.124998e+04	1.309281e+04	1.227921e+04
3.483663e+00	2.126133e+04	1.307596e+04	1.225934e+04
3.487357e+00	2.126697e+04	1.306127e+04	1.224223e+04
3.491052e+00	2.127196e+04	1.304678e+04	1.222538e+04
3.494746e+00	2.127852e+04	1.303165e+04	1.220773e+04
3.498440e+00	2.128476e+04	1.301660e+04	1.219018e+04
3.502134e+00	2.129097e+04	1.300152e+04	1.217260e+04
3.505829e+00	2.129850e+04	1.298588e+04	1.215432e+04
3.509523e+00	2.130977e+04	1.296873e+04	1.213412e+04
3.513217e+00	2.131286e+04	1.295478e+04	1.211798e+04
3.516911e+00	2.131921e+04	1.293949e+04	1.210016e+04
3.520606e+00	2.132544e+04	1.292421e+04	1.208234e+04
3.524300e+00	2.133157e+04	1.290892e+04	1.206453e+04
3.527994e+00	2.133769e+04	1.289359e+04	1.204667e+04
3.531688e+00	2.134763e+04	1.287665e+04	1.202679e+04
3.535383e+00	2.135531e+04	1.286060e+04	1.200804e+04
3.539077e+00	2.135905e+04	1.284612e+04	1.199126e+04
3.542771e+00	2.136557e+04	1.283046e+04	1.197300e+04
3.546465e+00	2.137161e+04	1.281494e+04	1.195493e+04
3.550159e+00	2.137763e+04	1.279938e+04	1.193682e+04
3.553854e+00	2.138422e+04	1.278352e+04	1.191834e+04
3.557548e+00	2.139568e+04	1.276555e+04	1.189724e+04
3.561242e+00	2.139931e+04	1.275088e+04	1.188025e+04
3.564936e+00	2.140492e+04	1.273531e+04	1.186214e+04
3.568631e+00	2.141102e+04	1.271947e+04	1.184371e+04
3.572325e+00	2.141693e+04	1.270367e+04	1.182532e+04
3.576019e+00	2.142282e+04	1.268781e+04	1.180688e+04
3.579713e+00	2.143118e+04	1.267081e+04	1.178703e+04
3.583408e+00	2.144067e+04	1.265326e+04	1.176652e+04
3.587102e+00	2.144344e+04	1.263864e+04	1.174960e+04
3.590796e+00	2.144973e+04	1.262239e+04	1.173070e+04
3.594490e+00	2.145555e+04	1.260629e+04	1.171199e+04
3.598185e+00	2.146132e+04	1.259015e+04	1.169324e+04
3.601879e+00	2.146723e+04	1.257389e+04	1.167434e+04
3.605573e+00	2.147807e+04	1.255531e+04	1.165261e+04
3.609267e+00	2.148288e+04	1.253944e+04	1.163421e+04
3.612961e+00	2.148745e+04	1.252362e+04	1.161586e+04
3.616656e+00	2.149340e+04	1.250709e+04	1.159667e+04
3.620350e+00	2.149904e+04	1.249063e+04	1.157757e+04
3.624044e+00	2.150466e+04	1.247412e+04	1.155841e+04
3.627738e+00	2.151856e+04	1.245104e+04	1.153407e+04
3.631433e+00	2.154435e+04	1.241914e+04	1.150243e+04
3.635127e+00	2.151885e+04	1.242765e+04	1.150232e+04
3.638821e+00	2.151811e+04	1.241622e+04	1.148675e+04
3.642515e+00	2.151556e+04	1.240618e+04	1.147221e+04
3.646210e+00	2.151250e+04	1.239642e+04	1.145788e+04
3.649904e+00	2.150937e+04	1.238659e+04	1.144346e+04
3.653598e+00	2.159246e+04	1.225180e+04	1.134588e+04
3.657292e+00	2.161772e+04	1.224069e+04	1.132633e+04
3.660987e+00	2.157037e+04	1.232721e+04	1.137239e+04
3.664681e+00	2.157764e+04	1.232571e+04	1.136075e+04
3.668375e+00	2.157566e+04	1.233952e+04	1.135900e+04
3.672069e+00	2.157355e+04	1.235326e+04	1.135712e+04
3.675763e+00	2.128113e+04	1.489508e+04	1.430329e+04
3.679458e+00	1.903487e+04	3.646381e+04	3.862451e+04
3.683152e+00	2.010593e+04	2.683152e+04	2.761757e+04
3.686846e+00	2.021136e+04	2.565696e+04	2.638630e+04
3.690540e+00	2.015479e+04	2.627634e+04	2.707175e+04
3.694235e+00	2.015713e+04	2.627455e+04	2.706980e+04


