-183.90652707474652	212.49313149560828	-248.78629777622135	-90.0	40.0	10.0
-220.0280829900709	203.6023079282831	-247.45955708807642	-90.0	40.0	20.0
-259.85007596602236	191.5704986058112	-244.43144742027317	-90.0	40.0	30.0
-303.8099013894248	175.40472834965803	-239.0644627931664	-90.0	40.0	40.0
-352.2864909969373	153.752317094257	-230.46065175326552	-90.0	40.0	50.0
-405.447005738847	124.78262964792802	-217.35775616747964	-90.0	40.0	60.0
-462.95959223572555	86.06455853034996	-198.004133720207	-90.0	40.0	70.0
-523.4847997543858	34.49807206509025	-170.0415192929137	-90.0	40.0	80.0
-583.8485424964581	-33.554652226278755	-130.48455993921323	-90.0	40.0	90.0
-163.5466172542196	273.0955952523391	-238.18993419714445	-90.0	50.0	0.0
-194.7546063576637	266.3497138830984	-238.20534090233127	-90.0	50.0	10.0
-229.08853624171232	257.1916964282846	-237.2096725725002	-90.0	50.0	20.0
-267.07350546358737	244.84511038731503	-234.81659623087467	-90.0	50.0	30.0
-309.29665799281554	228.212892066297	-230.4606517532655	-90.0	50.0	40.0
-356.3416579512433	205.73395214162787	-223.30533800954166	-90.0	50.0	50.0
-408.63263989063176	175.1844783305357	-212.1074928928404	-90.0	50.0	60.0
-466.0914898656221	133.428298351016	-195.0283446836659	-90.0	50.0	70.0
-527.436119182826	76.18131259305463	-169.40733642100457	-90.0	50.0	80.0
-588.8638921312843	-1.9714830295476524	-131.6054425695669	-90.0	50.0	90.0
-147.50851462829823	338.0774542072938	-221.25859546495693	-90.0	60.0	-10.0
-174.11472104006614	333.0844133900936	-222.07151152741426	-90.0	60.0	0.0
-203.15896958272066	326.3407458608077	-222.34419044694909	-90.0	60.0	10.0
-235.16749250704703	317.29588879352997	-221.8779239767255	-90.0	60.0	20.0
-270.7873542051631	305.15223556925935	-220.37103264308854	-90.0	60.0	30.0
-310.78843009555465	288.7360920342128	-217.35775616747972	-90.0	60.0	40.0
-356.03052852828426	266.29400779551753	-212.10749289284036	-90.0	60.0	50.0
-407.33446843630014	235.174665001911	-203.4581309126644	-90.0	60.0	60.0
-465.1133551145391	191.3549138968594	-189.54656692439443	-90.0	60.0	70.0
-528.4428502699044	128.8295706210303	-167.40726788735142	-90.0	60.0	80.0
-592.9366170613696	39.186170995207924	-132.51565760236173	-90.0	60.0	90.0
-114.17069170002901	409.91531786347883	-195.45131454755395	-90.0	70.0	-30.0
-135.265019107909	407.25295840722185	-196.88103020729147	-90.0	70.0	-20.0
-157.62523370428679	403.64585808365933	-198.1014792664048	-90.0	70.0	-10.0
-181.6425843956441	398.85780109968226	-199.06894936297417	-90.0	70.0	0.0
-207.80011410457422	392.5431655446233	-199.70917960036866	-90.0	70.0	10.0
-236.70308546839905	384.1916632439361	-199.9000942779317	-90.0	70.0	20.0
-269.11758957483255	373.0370314188336	-199.44192920262623	-90.0	70.0	30.0
-306.01389017063843	357.9024885366481	-198.00413372020697	-90.0	70.0	40.0
-348.5980408885202	336.93292153585804	-195.02834468366586	-90.0	70.0	50.0
-398.2748941309335	307.12252422017394	-189.54656692439437	-90.0	70.0	60.0
-456.36473461168697	263.48230237670964	-179.83559489320479	-90.0	70.0	70.0
-108.03875884541749	481.8495032561311	-162.2948181095497	-90.0	80.0	-40.0
-126.26204989587045	479.8939494577569	-163.79429037290186	-90.0	80.0	-30.0
-144.83099892644591	477.339782169378	-165.16356451366758	-90.0	80.0	-20.0
-164.16121220747485	474.07234786992205	-166.41704627947271	-90.0	80.0	-10.0
-184.69779878793656	469.91105921428914	-167.55383592029835	-90.0	80.0	0.0
-206.95997857546678	464.5817350028862	-168.554936611511	-90.0	80.0	10.0
-231.59284440930756	457.66723492197343	-169.37513629110927	-90.0	80.0	20.0
-259.43585329943727	448.5199304110314	-169.92599120916344	-90.0	80.0	30.0
-291.6186066671474	436.1020990497629	-170.0415192929137	-90.0	80.0	40.0
-329.6930115906417	418.68242178927676	-169.40733642100457	-90.0	80.0	50.0
-375.79110605140573	393.23014747147846	-167.40726788735142	-90.0	80.0	60.0
-85.28678504042401	557.2959629545663	-117.39412475922057	-90.0	90.0	-60.0
-103.41605309338293	556.1757083442657	-119.20316021346947	-90.0	90.0	-50.0
-119.80242789553142	554.6994871165348	-120.748538924824	-90.0	90.0	-40.0
-135.2677644038459	552.9000974228486	-122.12844728014608	-90.0	90.0	-30.0
-150.39663176255513	550.7553600559712	-123.40391533341204	-90.0	90.0	-20.0
-165.66828823736552	548.201091014533	-124.61607519185041	-90.0	90.0	-10.0
-181.53640086953305	545.1279441478268	-125.79445820469051	-90.0	90.0	0.0
-198.49120010131577	541.3655711083505	-126.96087462940974	-90.0	90.0	10.0
-217.1243627897351	536.6500300747626	-128.1303560088469	-90.0	90.0	20.0
-238.2152934392217	530.5618168312276	-129.30880270131252	-90.0	90.0	30.0
-262.86509000511967	522.4049958775906	-130.48455993921323	-90.0	90.0	40.0
-292.724591678924	510.9568314718456	-131.60544256956692	-90.0	90.0	50.0
-330.4045280895758	493.9050877115476	-132.51565760236176	-90.0	90.0	60.0
-450.8010663973619	-205.7974232210871	-171.14291545172438	-80.0	-60.0	80.0
-521.6754916686348	-237.70450385011057	-132.61147267885414	-80.0	-60.0	90.0
-462.30647876133054	-187.61514400508986	-175.51085058368847	-80.0	-50.0	80.0
-533.5247933798834	-219.0041539158302	-136.99577340051354	-80.0	-50.0	90.0
-403.6573501312136	-140.89331673163562	-207.58318460519428	-80.0	-40.0	70.0
-472.88144913128855	-169.50490572574105	-179.5255510687466	-80.0	-40.0	80.0
-543.7358945043694	-201.54154240616728	-140.83288332961246	-80.0	-40.0	90.0
-348.4665949783784	-96.43188104510622	-230.708919048324	-80.0	-30.0	60.0
-414.0369910783803	-121.65538443681409	-211.56099414905373	-80.0	-30.0	70.0
-482.79902657051093	-151.07000934372692	-183.2906777369933	-80.0	-30.0	80.0
-552.8427702004803	-184.71748913643643	-144.30972289854154	-80.0	-30.0	90.0
-359.1424955015265	-74.94394675482485	-234.75784812137232	-80.0	-20.0	60.0
-424.2439125543051	-100.96651102601706	-215.39513804957573	-80.0	-20.0	70.0
-492.25158042570536	-131.91978218787804	-186.8792620279995	-80.0	-20.0	80.0
-561.202914690127	-168.03709924359583	-147.5555354475178	-80.0	-20.0	90.0
-309.51601085913893	-28.86591787334172	-250.74971234088406	-80.0	-10.0	50.0
-369.8655751403192	-51.07677575561073	-238.62328046628204	-80.0	-10.0	60.0
-434.29229989429786	-78.45908130551439	-219.07612160369888	-80.0	-10.0	70.0
-501.3753622262884	-111.63025848662184	-190.34303071376564	-80.0	-10.0	80.0
-569.0692942786628	-151.0433833852324	-150.66644655617512	-80.0	-10.0	90.0
-265.81358254790075	17.258939482881402	-261.00061828984565	-80.0	0.0	40.0
-320.78845060843946	-1.0598632032844555	-254.45438342333748	-80.0	0.0	50.0
-380.52606690323745	-24.396781696327885	-242.20588121737683	-80.0	0.0	60.0
-444.16661716767084	-53.65572376667728	-222.57584904233957	-80.0	0.0	70.0
-510.2599879625307	-89.70379271364446	-193.7160057675949	-80.0	0.0	80.0
-576.6292797651696	-133.2628278572354	-153.71956247101969	-80.0	0.0	90.0
-228.16977263173308	64.31890211052882	-266.66196702601684	-80.0	10.0	30.0
-277.55582456225324	49.700169013388525	-264.1926494250241	-80.0	10.0	40.0
-331.9407252552639	30.506638290093626	-257.5760460268214	-80.0	10.0	50.0
-390.9656301374487	5.681703875517975	-245.36586597811416	-80.0	10.0	60.0
-453.79953391542256	-25.932626574865953	-225.83576999991564	-80.0	10.0	70.0
-518.9453255455254	-65.51905991217103	-197.01332271388165	-80.0	10.0	80.0
-584.0247901902989	-114.14931175338982	-156.78148604512126	-80.0	10.0	90.0
-196.332562766028	113.35265796365532	-268.46558591606413	-80.0	20.0	20.0
-240.22911133679185	102.06158062702444	-268.8051672993014	-80.0	20.0	30.0
-288.99386460857255	86.8119731111107	-266.2990625880475	-80.0	20.0	40.0
-342.6541658291973	66.53037648756589	-259.8113044983915	-80.0	20.0	50.0
-400.93030131182695	39.93150050224232	-247.89371624804153	-80.0	20.0	60.0
-463.03475395776877	5.535014444802146	-228.74723425614047	-80.0	20.0	70.0
-527.402656189068	-38.26112542328442	-200.2240787017551	-80.0	20.0	80.0
-591.3585708160364	-93.01220268742404	-159.91335161677478	-80.0	20.0	90.0
-169.78668948710896	165.4413684195356	-266.66196702601684	-80.0	30.0	10.0
-208.5024772417929	157.01372283270973	-268.80516729930144	-80.0	30.0	20.0
-251.68829784525104	145.31230651283425	-269.11954691193637	-80.0	30.0	30.0
-299.62326169829055	129.35646939868224	-266.79041034559833	-80.0	30.0	40.0
-352.4468232650015	107.89536132505344	-260.7240580386496	-80.0	30.0	50.0
-409.99769463220224	79.3615154955647	-249.4653368503323	-80.0	30.0	60.0
-471.5607980142192	41.852398689267524	-231.11727298884873	-80.0	30.0	70.0
-535.4893237288713	-6.816167676926157	-203.29411549228675	-80.0	30.0	80.0
-598.6842746786804	-68.90800583661367	-163.1725796096889	-80.0	30.0	90.0
-147.85347130850386	221.57184541599307	-261.00061828984553	-80.0	40.0	0.0
-181.8195212191012	215.52031053255376	-264.192649425024	-80.0	40.0	10.0
-219.67830637115975	206.8700417333091	-266.2990625880475	-80.0	40.0	20.0
-261.8376194922684	194.8031214961313	-266.7904103455982	-80.0	40.0	30.0
-308.7004563636183	178.2282915804953	-264.9279017938107	-80.0	40.0	40.0
-360.5672465408006	155.6917114670761	-259.67295633971463	-80.0	40.0	50.0
-417.45679031267446	125.2768840225223	-249.5698307028974	-80.0	40.0	60.0
-478.78900607272686	84.51836112409796	-232.60700056062294	-80.0	40.0	70.0
-542.8509619436873	30.394390319723232	-206.08890086547365	-80.0	40.0	80.0
-605.9668943160011	-40.45825944883966	-166.60893376912398	-80.0	40.0	90.0
-129.7593872477001	282.48168721870513	-250.74971234088383	-80.0	50.0	-10.0
-159.47635684563912	278.3408790692005	-254.45438342333748	-80.0	50.0	0.0
-192.38988637091597	272.21578147664246	-257.5760460268213	-80.0	50.0	10.0
-228.9440790761736	263.4820240768677	-259.8113044983915	-80.0	50.0	20.0
-269.6635354904983	251.28022176808884	-260.72405803864973	-80.0	50.0	30.0
-315.11660055956514	234.41453954340196	-259.6729563397146	-80.0	50.0	40.0
-365.83015289954125	211.2121372542321	-255.70355649025456	-80.0	50.0	50.0
-422.1032729384781	179.3378981507846	-247.39036625226865	-80.0	50.0	60.0
-483.6223531111083	135.57944063883625	-232.61753397530563	-80.0	50.0	70.0
-548.7104651102744	75.68226212939314	-208.31341302788366	-80.0	50.0	80.0
-612.9731167957619	-5.517514911807831	-170.24604547070413	-80.0	50.0	90.0
-90.72083876940829	349.9968641440918	-230.70891904832408	-80.0	60.0	-30.0
-114.66788600121662	348.49849806027294	-234.75784812137243	-80.0	60.0	-20.0
-140.6990022223997	345.85137193466414	-238.6232804662822	-80.0	60.0	-10.0
-169.13480073201552	341.7436315885444	-242.20588121737688	-80.0	60.0	0.0
-200.4033149617035	335.74531576786273	-245.36586597811427	-80.0	60.0	10.0
-235.04684450208643	327.2500758318704	-247.89371624804159	-80.0	60.0	20.0
-273.72793581809276	315.3876612967596	-249.46533685033233	-80.0	60.0	30.0
-317.22135922679854	298.88974338182857	-249.56983070289755	-80.0	60.0	40.0
-366.36281212912473	275.88320830988636	-247.3903662522687	-80.0	60.0	50.0
-421.8873239175563	243.57676003149197	-241.60662299748796	-80.0	60.0	60.0
-484.00609873496467	197.81252852019568	-230.07336565441472	-80.0	60.0	70.0
-551.3955141553556	132.5274052763979	-209.33276980398543	-80.0	60.0	80.0
-618.9709026261537	39.47696300349726	-174.01944336787287	-80.0	60.0	90.0
-79.81148355256319	420.0241780037585	-207.58318460519422	-80.0	70.0	-40.0
-101.66184210974728	419.39424459875534	-211.56099414905376	-80.0	70.0	-30.0
-124.6823927971401	417.88926118594065	-215.39513804957576	-80.0	70.0	-20.0
-149.1985923789847	415.33770502918895	-219.07612160369888	-80.0	70.0	-10.0
-175.6160887434524	411.4874358635389	-222.57584904233957	-80.0	70.0	0.0
-204.44145355702187	405.9682378837267	-225.83576999991564	-80.0	70.0	10.0
-236.31084009839694	398.2323525401039	-228.74723425614053	-80.0	70.0	20.0
-272.02563948132996	387.4574311645425	-231.11727298884873	-80.0	70.0	30.0
-312.5895508560592	372.3842617496342	-232.60700056062288	-80.0	70.0	40.0
-359.2264163796706	351.03952331280976	-232.61753397530563	-80.0	70.0	50.0
-413.3137242528055	320.25531283098076	-230.07336565441466	-80.0	70.0	60.0
-476.0388108333657	274.841135579353	-223.00451774945003	-80.0	70.0	70.0
-47.17473665584198	493.30388716377456	-171.14291545172443	-80.0	80.0	-60.0
-68.67375853758169	494.1767269439882	-175.5108505836885	-80.0	80.0	-50.0
-89.6451701410662	494.2798007889652	-179.52555106874664	-80.0	80.0	-40.0
-110.5690474436355	493.6512266043238	-183.29067773699325	-80.0	80.0	-30.0
-131.8799075764404	492.2622647956385	-186.8792620279995	-80.0	80.0	-20.0
-154.01304143270627	490.0189297629016	-190.34303071376567	-80.0	80.0	-10.0
-177.4442306754357	486.75000846711555	-193.71600576759488	-80.0	80.0	0.0
-202.73149245674807	482.17936505369636	-197.01332271388173	-80.0	80.0	10.0
-230.56622150058703	475.8746609947652	-200.2240787017551	-80.0	80.0	20.0
-261.8416874997633	467.15544164301474	-203.2941154922867	-80.0	80.0	30.0
-297.74779512126383	454.925528352191	-206.08890086547365	-80.0	80.0	40.0
-339.8979941750646	437.356071043176	-208.3134130278837	-80.0	80.0	50.0
-390.46985674467425	411.258820153121	-209.33276980398546	-80.0	80.0	60.0
-54.97960690614565	570.6364802418302	-132.61147267885414	-80.0	90.0	-60.0
-77.09923586451548	571.5481015737377	-136.99577340051354	-80.0	90.0	-50.0
-97.32785161054517	571.6598687933231	-140.83288332961246	-80.0	90.0	-40.0
-116.45134698481029	571.1346278603967	-144.30972289854148	-80.0	90.0	-30.0
-135.07706062186267	570.0345304213191	-147.55553544751783	-80.0	90.0	-20.0
-153.72724005416768	568.3501570516207	-150.66644655617506	-80.0	90.0	-10.0
-172.90564557806636	566.0070187711788	-153.71956247101969	-80.0	90.0	0.0
-193.1561912922041	562.8549606213704	-156.7814860451212	-80.0	90.0	10.0
-215.1283550187618	558.6376464160585	-159.9133516167748	-80.0	90.0	20.0
-239.66605376070652	552.9297936363048	-163.17257960968894	-80.0	90.0	30.0
-267.94556668240364	545.0118540544371	-166.60893376912398	-80.0	90.0	40.0
-301.708250318496	533.6090484379596	-170.24604547070413	-80.0	90.0	50.0
-343.6735041383638	516.3060443758844	-174.0194433678728	-80.0	90.0	60.0
-430.3721848098668	-248.47549675170387	-174.95807016712124	-70.0	-70.0	80.0
-498.7704060512524	-287.96522819750953	-137.49988253864774	-70.0	-70.0	90.0
-445.7349011016441	-230.07758924614936	-182.8959207809806	-70.0	-60.0	80.0
-516.5247888473517	-267.40676263289646	-146.1148500335286	-70.0	-60.0	90.0
-390.2059528870518	-177.73011155900647	-215.79989571286686	-70.0	-50.0	70.0
-459.89089299496214	-211.5767999918945	-190.27797896758207	-70.0	-50.0	80.0
-531.7852219287867	-247.9820124152156	-153.6743267039393	-70.0	-50.0	90.0
-336.2425724832446	-129.6809438074483	-238.68952883550457	-70.0	-40.0	60.0
-402.78063876383294	-159.368145978725	-222.75421273636167	-70.0	-40.0	70.0
-473.13744082998636	-192.69869012378112	-197.25427978990908	-70.0	-40.0	80.0
-545.2596391889482	-229.2481372721363	-160.48859456750932	-70.0	-40.0	90.0
-286.2736169867576	-84.96066851818298	-253.85628970396795	-70.0	-30.0	50.0
-348.25344047479086	-110.10960215758959	-245.65692022993102	-70.0	-30.0	60.0
-415.2582834215425	-139.5012806685315	-229.65486198569633	-70.0	-30.0	70.0
-485.70161188185733	-173.14547716400676	-203.94327890821737	-70.0	-30.0	80.0
-557.4472882746173	-210.79910466278042	-166.78473394059222	-70.0	-30.0	90.0
-298.2143890903932	-63.15519029958745	-261.03325520602834	-70.0	-20.0	50.0
-360.5762668745081	-88.1095320622578	-252.72126906649933	-70.0	-20.0	60.0
-427.6388235335525	-117.85020808447163	-236.5018084386482	-70.0	-20.0	70.0
-497.75789865195816	-152.57850406456595	-210.4408090762975	-70.0	-20.0	80.0
-568.7121365331457	-192.24253216991445	-172.73679004350817	-70.0	-20.0	90.0
-253.69727615381788	-17.68717817199931	-270.7411900108616	-70.0	-10.0	40.0
-310.64687321899873	-38.08266469901836	-268.2968933816559	-70.0	-10.0	50.0
-373.08426592635425	-63.33905502101091	-259.78504432967713	-70.0	-10.0	60.0
-439.912535954433	-94.03814464515624	-243.28967479701313	-70.0	-10.0	70.0
-509.43718846712983	-130.59498511315323	-216.82526204134282	-70.0	-10.0	80.0
-579.3283212166941	-173.1711784550127	-178.48570036950852	-70.0	-10.0	90.0
-215.05914352289753	27.343457316715146	-276.307992492239	-70.0	0.0	30.0
-266.2990989416321	11.30821819335034	-278.05771653119024	-70.0	0.0	40.0
-323.34872155973903	-9.299573626597363	-275.4386629606265	-70.0	0.0	50.0
-385.6313222561052	-35.32399776757241	-266.73232836335615	-70.0	0.0	60.0
-452.0407505674935	-67.56711027094534	-249.99707490025887	-70.0	0.0	70.0
-520.8277431434542	-106.69596461697257	-223.1594450365637	-70.0	0.0	80.0
-589.5077695893032	-153.12817623294242	-184.15294230831117	-70.0	0.0	90.0
-182.14724055248558	73.1784360558504	-278.81303941743437	-70.0	10.0	20.0
-227.75930885873632	61.08190138219164	-283.34009001829463	-70.0	10.0	30.0
-279.10768694271957	44.938918490963026	-284.93701404183025	-70.0	10.0	40.0
-336.0415980752432	23.783343067168413	-282.19450796516367	-70.0	10.0	50.0
-398.0145857978765	-3.434061707138696	-273.40341860138165	-70.0	10.0	60.0
-463.9290963695684	-37.78095625384192	-256.5718177131367	-70.0	10.0	70.0
-531.9664195757199	-80.24031362569869	-229.48851680504225	-70.0	10.0	80.0
-599.4151260830843	-131.56080403783636	-189.85032801887286	-70.0	10.0	90.0
-154.44800490982442	121.15491951976242	-278.8130394174344	-70.0	20.0	10.0
-194.78123061652337	112.45699592953633	-285.00239078824075	-70.0	20.0	20.0
-240.48253134171017	100.3539224354504	-289.3890726367964	-70.0	20.0	30.0
-291.69804657669573	83.88541344261614	-290.9101570838852	-70.0	20.0	40.0
-348.3377768038131	61.91647423192787	-288.20280664085817	-70.0	20.0	50.0
-409.9227682749429	33.152208413518686	-279.5596169915476	-70.0	20.0	60.0
-475.3846850880589	-3.8109431077242233	-262.90722810984914	-70.0	20.0	70.0
-542.8146528425203	-50.37623046422339	-235.83183280425393	-70.0	20.0	80.0
-609.1708737786994	-107.75273002615585	-195.68717402453223	-70.0	20.0	90.0
-131.20970042501943	172.57495294859504	-276.3079924922388	-70.0	30.0	0.0
-166.77813273780205	166.70439672895597	-283.3400900182948	-70.0	30.0	10.0
-207.15031186936844	158.08702009058334	-289.38907263679664	-70.0	30.0	20.0
-252.6401470027135	145.86185688012318	-293.71659200979644	-70.0	30.0	30.0
-303.47212863387375	128.9514632009826	-295.3378841416061	-70.0	30.0	40.0
-359.6652536779184	106.02755023391973	-292.94587387067816	-70.0	30.0	50.0
-420.8569244664368	75.49282387326853	-284.82964327435684	-70.0	30.0	60.0
-486.0424713254248	35.50222870537934	-268.80142101371626	-70.0	30.0	70.0
-553.206642892113	-15.936030674273097	-242.16349016504458	-70.0	30.0	80.0
-618.8380654443057	-80.71603202465553	-201.77473719746234	-70.0	30.0	90.0
-111.53109245869594	228.55187510612197	-270.74119001086154	-70.0	40.0	-10.0
-142.9427536977949	224.96767559168404	-278.05771653119024	-70.0	40.0	0.0
-178.4720885031319	219.24488803842777	-284.9370140418301	-70.0	40.0	10.0
-218.49592233661397	210.67521184840666	-290.9101570838851	-70.0	40.0	20.0
-263.411307304162	198.33884113698213	-295.337884141606	-70.0	40.0	30.0
-313.56893953114974	181.0391116478147	-297.33404717580805	-70.0	40.0	40.0
-369.1572589639056	157.22799279015152	-295.6652047947623	-70.0	40.0	50.0
-430.0024809126493	124.93330313454757	-288.6240494157493	-70.0	40.0	60.0
-495.2332080315203	81.71689415092372	-273.8842753577502	-70.0	40.0	70.0
-562.7419173148704	24.72957985916641	-248.36969323823965	-70.0	40.0	80.0
-69.55871123412375	290.40055900288013	-253.85628970396806	-70.0	50.0	-30.0
-94.41319536491332	289.8388318761311	-261.0332552060284	-70.0	50.0	-20.0
-122.3428815363447	288.069416163366	-268.296893381656	-70.0	50.0	-10.0
-153.62069377487245	284.67799396525373	-275.4386629606265	-70.0	50.0	0.0
-188.61777832071	279.1288891278963	-282.1945079651637	-70.0	50.0	10.0
-227.79012799952068	270.7111266939319	-288.2028066408581	-70.0	50.0	20.0
-271.6551788425645	258.465471426692	-292.94587387067816	-70.0	50.0	30.0
-320.7420654242606	241.08556785909707	-295.6652047947623	-70.0	50.0	40.0
-375.4864680508788	216.78721340623662	-295.2374018147575	-70.0	50.0	50.0
-436.01706854119135	183.14665706068607	-289.99527088441977	-70.0	50.0	60.0
-501.73924030949524	136.93213286725154	-277.48237804353346	-70.0	50.0	70.0
-570.5589638696326	74.0167217426072	-254.15525088718476	-70.0	50.0	80.0
-55.814294517629854	356.0350815080445	-238.68952883550457	-70.0	60.0	-40.0
-78.76900756832516	356.6511274852955	-245.65692022993102	-70.0	60.0	-30.0
-103.98304035577931	356.32297314621024	-252.72126906649927	-70.0	60.0	-20.0
-131.6889022632813	354.76997955499724	-259.7850443296771	-70.0	60.0	-10.0
-162.22418169811016	351.6285204525568	-266.7323283633562	-70.0	60.0	0.0
-196.03330822239275	346.40777323127145	-273.40341860138165	-70.0	60.0	10.0
-233.67203881513487	338.427426708983	-279.5596169915476	-70.0	60.0	20.0
-275.8071655108934	326.72637600988855	-284.8296432743568	-70.0	60.0	30.0
-323.19665474954496	309.9264205934137	-288.62404941574937	-70.0	60.0	40.0
-376.6181919033465	286.0285293099494	-289.9952708844199	-70.0	60.0	50.0
-436.6757445804725	252.11485868211608	-287.4073452186044	-70.0	60.0	60.0
-503.3310854117614	203.94199565420678	-278.36273367244803	-70.0	60.0	70.0
-574.8390670508991	135.4900130094062	-258.83164908583296	-70.0	60.0	80.0
-41.18418481598397	426.79332368760384	-215.79989571286688	-70.0	70.0	-50.0
-63.37345641031379	428.50233831136507	-222.7542127363617	-70.0	70.0	-40.0
-86.8174887913601	429.3748629092399	-229.6548619856963	-70.0	70.0	-30.0
-111.75813772434155	429.27118886678284	-236.5018084386482	-70.0	70.0	-20.0
-138.51684578975568	427.99450390235245	-243.2896747970132	-70.0	70.0	-10.0
-167.5055413288036	425.2623286727069	-249.99707490025887	-70.0	70.0	0.0
-199.24528028968862	420.66486113772646	-256.57181771313674	-70.0	70.0	10.0
-234.391969000363	413.60068541018643	-262.9072281098491	-70.0	70.0	20.0
-273.76706761253615	403.17401313329765	-268.80142101371626	-70.0	70.0	30.0
-318.3855102688241	388.02609187749835	-273.8842753577502	-70.0	70.0	40.0
-369.45632581217365	366.0528617499024	-277.4823780435336	-70.0	70.0	50.0
-428.2844918409195	333.92650865387714	-278.36273367244814	-70.0	70.0	60.0
-495.87235641724067	286.2920384611879	-274.23775062885505	-70.0	70.0	70.0
0.0	496.95099350340786	-174.95807016712126	-70.0	80.0	-70.0
-23.61441342217533	501.0565423304428	-182.8959207809806	-70.0	80.0	-60.0
-46.71456285308124	504.0655962986954	-190.27797896758213	-70.0	80.0	-50.0
-69.68675949181323	506.0983883022154	-197.25427978990905	-70.0	80.0	-40.0
-92.9024241665205	507.2026731307415	-203.9432789082174	-70.0	80.0	-30.0
-116.74208873463785	507.36023719923884	-210.44080907629754	-70.0	80.0	-20.0
-141.62001951872352	506.48303940163163	-216.82526204134277	-70.0	80.0	-10.0
-168.0124557321432	504.3980388664341	-223.15944503656374	-70.0	80.0	0.0
-196.49305978037415	500.81659012567405	-229.48851680504222	-70.0	80.0	10.0
-227.78023109234329	495.2793941401653	-235.831832804254	-70.0	80.0	20.0
-262.802314046648	487.0590216240123	-242.1634901650446	-70.0	80.0	30.0
-302.78740304038934	474.98400623945656	-248.3696932382396	-70.0	80.0	40.0
-349.37984326875835	457.110196196726	-254.15525088718482	-70.0	80.0	50.0
-404.75732675067934	430.0802286491218	-258.831649085833	-70.0	80.0	60.0
0.0	575.9304563950192	-137.49988253864774	-70.0	90.0	-70.0
-26.681344839832114	581.0269701426477	-146.11485003352854	-70.0	90.0	-60.0
-51.13388853122856	584.5305177550827	-153.6743267039393	-70.0	90.0	-50.0
-74.0951089465419	586.8327678320344	-160.48859456750932	-70.0	90.0	-40.0
